feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,label
1.5473893,0.31788453,0.0,0.0,0.0,1.1034527,0.0,1.6000168,1.5124586,0.85388637,0.8657579,0.0,1.1177454,0.7751853,0.0,0.0,1.1801674,0.858249,0.0,0.0,1.3480014,0.0,0.5101294,1.2252259,0.0,0.0,0.0,1.4829756,0.0,0.0,1.1394787,0.0,1.3552166,0.0,0.0,1.4509084,1.42845,0.0,0.06347764,1.28088,1.3424518,0.0,1.267135,1.2904881,0.0,1.3436182,0.0,0.97719705,1.0354528,0.0,1.5932605,1.0585216,0.0,0.9530982,1.6469346,0.0,1.0436207,1.5666399,1.670003,0.0,0.0012491113,1.4077408,1.1673033,0.0,0
1.6271539,0.0,0.0,0.0,0.0,1.1904336,0.0,1.6082566,1.2025031,0.8979602,1.196419,0.0,1.210804,0.65121734,0.0,0.0,0.9618073,0.9837203,0.0,0.0,1.3023975,0.0,0.62652063,0.269062,0.3004176,0.0,0.0,1.1283063,0.0,0.0,1.3440441,0.0,1.08412,0.0,0.0,1.6882156,1.3896824,0.0,0.0,1.0362674,0.9577844,0.029001722,1.4579283,1.1975628,0.0,1.0382824,0.0,0.7494202,0.41900638,0.0,0.8548505,1.2463381,0.0,1.2335019,0.68505114,0.0,1.1852069,1.5665843,1.2418855,0.0,0.3647205,1.1949927,0.97819954,0.0,0
0.0,0.0,1.2744435,0.7476414,0.0,0.0,0.5335851,0.0,0.0,0.0,0.0,1.3368542,0.0,0.0,1.0305759,1.0106798,0.0,0.0,0.9908994,1.1643437,0.0,0.90163106,0.0,0.0,1.4392833,1.1856099,1.4999561,0.0,1.397031,0.9296834,0.0,1.2007571,0.0,1.926804,1.1037346,0.0,0.0,1.2429549,0.0,0.0,0.0,1.4360653,0.0,0.0,1.208745,0.0,0.9342833,0.0,0.0,0.83412373,0.0,0.0,0.0,0.0,0.0,1.0644351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0937877,1
1.096326,0.46975505,0.0,0.0,0.0,1.0115504,0.0,1.4453745,1.2822891,0.37602842,0.5224122,0.0,0.94100296,0.92359203,0.0,0.0,1.4087248,0.4150713,0.0,0.0,1.2394372,0.0,0.34945387,1.7396915,0.0,0.0,0.0,1.5314635,0.0,0.0,1.1882347,0.032067932,1.0961212,0.0,0.09054567,1.2717559,1.3332362,0.0,0.0,0.96241343,1.7668602,0.047227465,1.4138548,0.86986864,0.0,1.4953794,0.0,1.153746,0.7393326,0.0,1.6113707,0.96965605,0.0,0.54058,2.3135383,0.0,1.2889079,1.3489393,1.5634533,0.0,0.0,1.3153658,0.86591244,0.0,0
0.28269923,0.0,0.5705027,0.0,0.0,0.13421237,0.3618056,0.33417404,0.15520065,0.26986262,0.28053883,0.5547196,0.12451553,0.15322281,0.421946,0.4394359,0.23670676,0.047901925,0.0,0.36878616,0.01377398,0.0,0.41248864,0.028334158,0.51432997,0.088736564,0.6518652,0.3504068,0.0,0.3141713,0.4740028,0.2901504,0.07257449,0.32656133,0.52132815,0.5983115,0.36510912,0.4928571,0.0,0.18526897,0.050217617,0.7007904,0.24142331,0.6431815,0.15380846,0.0,0.5588245,0.007140167,0.18257523,0.23898295,0.0,0.085121214,0.0,0.066985935,0.0037066387,0.20298904,0.24774651,0.65192866,0.12206404,0.0,0.0,0.17380601,0.078641295,0.0,1
0.0,0.0,1.3541254,0.59717333,0.0,0.0,1.4060149,0.0006724335,0.0,0.0,0.10169667,1.2189156,0.0,0.059734456,1.465176,0.5216958,0.0,0.0,1.1216325,0.97079486,0.0,0.9538716,0.0,0.0,0.86857617,0.98991144,1.303252,0.0,0.8924024,0.6660028,0.0,0.7512281,0.0,1.491549,1.2344648,0.0,0.0,0.9397217,0.024281094,0.0,0.0,1.118326,0.0,0.0,1.2049756,0.0,1.2377226,0.0,0.0,0.700427,0.035579454,0.0,0.0,0.0,0.0,0.9705594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910889,1
0.0,0.0,3.723694,1.7292117,0.0,0.0,3.4229476,0.0,0.0,0.0,0.0,3.2676,0.0,0.0,3.7485437,2.1636262,0.0,0.0,2.7454581,2.8376596,0.0,2.9222264,0.0,0.0,2.7943819,2.735257,3.6272101,0.0,2.7176433,2.2750993,0.0,2.0900488,0.0,4.339928,3.1787405,0.0,0.0,2.5275025,0.0,0.0,0.0,3.2718253,0.0,0.0,3.6735969,0.0,3.3043382,0.0,0.0,2.4143076,0.0,0.0,0.0,0.0,0.0,2.9457731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7517478,1
0.7913303,0.0,0.0,0.0,0.0,0.3004548,0.0,0.6354142,0.85843825,0.19795448,0.5693651,0.15197475,0.72296864,0.383481,0.10771209,0.0,0.5718749,0.45926037,0.0,0.14286517,0.83900654,0.0,0.18408835,0.60605776,0.015496179,0.0,0.0,0.37071905,0.041778877,0.0,0.2874593,0.09782567,0.68741417,0.18453866,0.22649813,0.7758211,0.8444472,0.07389508,0.19756898,0.5610653,0.4344673,0.0,0.59448934,0.3197022,0.16662045,0.5227318,0.0,0.34386405,0.63941103,0.0,0.78290594,0.63801503,0.0,0.46015438,0.42997998,0.056283385,0.4740458,0.72213227,0.760081,0.0,0.26486158,0.6628373,0.5135271,0.0,0
0.90917,0.7915895,0.0,0.0,0.0,0.73289967,0.0,1.664958,1.0140889,1.3828256,0.7852941,0.05843529,2.0045085,1.0740603,0.0,0.0,0.8360867,0.5979804,0.0,0.0,1.0448012,0.0,1.2615927,0.75830007,0.34960645,0.0,0.0,0.35497564,0.0,0.0,1.2515053,0.0,1.3597277,0.0,0.0,2.1605532,1.2181219,0.0,0.77150834,1.3155303,1.3680489,0.010866234,0.8547442,1.224316,0.0,0.22449508,0.023229253,0.92625445,1.3376533,0.0,0.5739241,1.2602015,0.0,1.1350796,0.054691102,0.0,0.99292445,1.4846511,0.93413067,0.61822087,0.50901395,0.82106024,0.85131884,0.0,0
0.0,0.0,1.2529485,0.55637944,0.006588908,0.10037475,0.54548943,0.0,0.0,0.0,0.0,1.436077,0.0,0.0,1.0486258,1.093426,0.0,0.06584318,0.91736776,1.2138194,0.0,0.9485711,0.0,0.13749132,1.4971951,1.1830975,1.2511864,0.0,1.108401,1.1473867,0.0,0.942525,0.0,1.9552203,1.3090214,0.0,0.0,0.9217586,0.0,0.0,0.0,1.4158952,0.040201448,0.0,1.1195412,0.0,0.87781674,0.0,0.0,0.904703,0.0,0.0,0.0,0.0,0.0,0.95696396,0.061924905,0.0,0.0,0.0,0.0,0.0,0.0,0.750647,1
0.0,0.0,3.0640175,1.7316061,0.0,0.0,1.7977893,0.0,0.0,0.0,0.0,2.8071609,0.0,0.0,2.7170777,2.0212662,0.0,0.0,2.3726535,2.1722615,0.0,2.4489043,0.0,0.0,2.795312,2.4597962,3.657323,0.0,2.3062415,2.017021,0.0,1.9900514,0.0,3.9624362,2.3564892,0.0,0.0,2.3316104,0.0,0.0,0.0,2.8953137,0.0,0.0,2.8796725,0.0,2.1065364,0.0,0.0,1.9389142,0.0,0.0,0.0,0.0,0.0,2.276357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1634796,1
0.011428034,0.2596812,2.2937882,1.1284794,0.0,0.13841914,1.84144,0.8032951,0.0,0.0,0.0,1.7765304,0.0,0.91944915,1.7304674,0.5119444,0.64268404,0.0,1.3054967,1.4876949,0.2508263,1.9407816,0.09320617,0.42065227,1.2296811,1.363948,1.5568976,0.07951487,1.1387683,0.92983824,0.28140336,1.1233222,0.009471739,1.8716266,2.249998,0.0,0.0,1.0142494,0.0,0.13373977,0.3245948,1.8941015,0.4274534,0.0,2.4441726,0.5510448,2.2242756,0.0,0.23584081,1.1186131,0.43277788,0.5295996,0.0,0.0,0.78277856,1.6911851,0.24870862,0.31222013,0.0,0.08030073,0.0,0.48114604,0.13010618,1.2906077,1
1.6499949,1.871094,0.0,0.0,0.0,1.4119251,0.0,2.8429081,2.0219324,1.2980671,0.99238044,0.0,1.8347595,1.7731295,0.0,0.0,1.4438283,0.47217235,0.0,0.0,1.8841821,0.0,1.3486627,2.0848975,0.0,0.0,0.0,0.9405713,0.0,0.0,1.8256686,0.0,2.2513735,0.0,0.0,2.731072,1.5636269,0.0,0.46976736,1.9045144,2.6130645,0.0,1.3989083,1.2823646,0.0,1.2327952,0.0,2.0162432,2.2074037,0.0,1.6821901,2.2652104,0.0,1.639456,1.7585279,0.0,1.616074,1.9958153,1.8287311,1.2204801,0.0,1.4987094,2.0547824,0.0,0
1.8804357,0.4578285,0.0,0.0,0.0,1.5277148,0.0,2.3305655,1.7956005,1.2371771,1.1856425,0.0,1.0842834,1.0601411,0.0,0.0,1.2504346,1.2818766,0.0,0.0,1.5788008,0.0,0.9307473,1.1710355,0.0,0.0,0.0,1.5915972,0.0,0.0,1.7260073,0.0,1.5941607,0.0,0.0,2.5049741,1.737236,0.0,0.15731087,1.722008,1.6523714,0.0,1.5640157,2.1196558,0.0,1.2456584,0.0,1.3735555,1.6120187,0.0,1.2297692,1.5246459,0.0,1.3714136,1.4534959,0.0,1.3101339,1.9046121,1.9401563,0.0,0.0478163,1.4246768,1.6625066,0.0,0
1.4924803,1.0385444,0.0,0.0,0.0,1.277274,0.0,2.4881353,2.471913,0.8510699,0.767838,0.0,2.262164,1.9153781,0.027435128,0.0,1.2738345,0.5558113,0.0,0.0,1.9374194,0.0,1.3847138,1.5421388,0.0,0.0,0.0,0.29907608,0.0,0.0,0.71946275,0.0,2.315008,0.0,0.091018766,1.2917348,1.7804655,0.0,1.0473672,1.537135,2.4472356,0.43241066,1.5326823,0.07912669,0.0,0.8877532,0.0,1.8056844,2.1616426,0.0,1.2498479,2.1786966,0.0,1.66512,0.6266051,0.0,1.7442144,1.665123,1.969772,0.7969231,0.90142936,2.3801672,2.2052915,0.0,0
0.0,0.0,6.3321366,3.6750748,0.0,0.0,3.9506278,0.0,0.0,0.0,0.0,6.5408535,0.0,0.0,6.104506,3.3183553,0.0,0.0,6.3310676,5.7093287,0.0,6.937194,0.0,0.0,7.2675385,6.7280707,8.204326,0.0,5.7590322,5.048245,0.0,4.889928,0.0,9.301861,5.640308,0.0,0.0,4.29033,0.0,0.0,0.0,8.424973,0.0,0.0,8.182474,0.0,4.8061624,0.0,0.0,5.373239,0.0,0.0,0.70452183,0.0,0.0,6.110826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225951,1
1.7386432,1.2578235,0.0,0.0,0.0,1.4608237,0.0,2.7830272,1.8844231,1.1407272,0.9898206,0.0,2.0963418,1.794343,0.0,0.0,1.962035,0.9841328,0.0,0.0,1.5301152,0.0,0.94539976,1.8151371,0.0,0.0,0.0,1.754491,0.0,0.0,2.1584027,0.0,2.4571917,0.0,0.0,2.8752856,1.7825408,0.0,0.0,1.4565698,2.5564592,0.0,1.8827343,1.7406393,0.0,2.1036522,0.0,1.7576746,1.5859247,0.0,2.554856,1.7474953,0.0,1.7911937,2.3461947,0.0,1.703761,2.1784353,1.9539586,1.0655134,0.0,1.8042105,1.7727001,0.0,0
1.781487,0.19897276,0.0,0.0,0.0,1.5494757,0.0,2.3610566,2.5180957,0.50323945,1.5230432,0.016961008,2.3352842,1.4793317,0.164745,0.0,1.7765508,1.1607027,0.0,0.0,2.2676306,0.0,1.0301338,1.9864933,0.0,0.0,0.0,1.2200131,0.0,0.0,1.077367,0.009527737,2.0977778,0.0,0.23711827,1.5583826,2.2329035,0.0,0.77967083,1.6566757,1.952358,0.02141417,1.9818244,0.0020327182,0.18407978,1.4995198,0.0,1.8568598,1.9927949,0.0,1.7902144,2.2125385,0.0,1.5012801,1.814219,0.0,1.8733993,2.1652539,2.308982,0.0,0.8920022,2.4470847,1.837055,0.0,0
0.0,0.0,5.570366,3.2707317,0.13346468,0.0,3.163765,0.0,0.0,0.0,0.0,5.7248096,0.0,0.0,4.6535916,4.3590307,0.0,0.0,3.6207578,5.4977527,0.0,4.209893,0.0,0.0,5.936217,4.827672,6.8305583,0.0,5.2233286,4.3246408,0.0,4.3841686,0.0,8.504089,5.3074474,0.0,0.0,4.6702566,0.0,0.0,0.0,5.522592,0.0,0.0,5.7798734,0.0,4.6501913,0.0,0.0,4.2815137,0.0,0.0,0.3193964,0.0,0.0,4.76345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0655155,1
1.2817779,1.4504004,0.0,0.0,0.0,1.1119926,0.0,2.383674,1.8241746,1.1271342,1.0147837,0.0,1.7622842,1.498559,0.0,0.0,1.7360861,0.5314276,0.0,0.0,1.4257379,0.0,1.1050885,1.9505695,0.0,0.0,0.0,1.1929673,0.0,0.0,1.7851835,0.0,2.0477955,0.0,0.0,2.2107334,1.3561827,0.0,0.23440956,1.4154466,2.1781018,0.0,1.3868041,1.4528065,0.0,1.5829542,0.0,1.4533631,1.8092304,0.0,2.119304,1.7220832,0.0,1.3380144,2.1864688,0.0,1.4091944,1.9152172,1.4162143,1.0150782,0.0,1.3387781,1.7351351,0.0,0
2.3275175,0.88320506,0.0,0.0,0.0,1.9409249,0.0,2.7204936,2.6226616,1.0532981,1.1787902,0.0,1.4282804,1.4785291,0.0,0.0,2.0603783,0.9627512,0.0,0.0,2.409996,0.0,0.71684015,2.836622,0.0,0.0,0.0,2.6091995,0.0,0.0,1.7813532,0.0,2.2313511,0.0,0.0,2.3099585,2.1272845,0.0,0.0,1.911208,2.973862,0.0,2.2641203,1.8775934,0.0,2.3847833,0.0,2.0655904,1.6836005,0.0,2.8011587,1.5889395,0.0,1.4081075,3.648315,0.0,1.8192384,2.2851653,2.8184564,0.0,0.0,2.2470381,2.233066,0.0,0
1.7395356,0.4926162,0.0,0.0,0.0,1.2028943,0.0,2.1539679,1.9394952,1.4808706,1.2270845,0.0,2.0841231,1.3914707,0.0,0.0,0.93179744,1.4112748,0.0,0.0,1.9101311,0.0,0.92938435,0.33627653,0.0,0.0,0.0,0.25625739,0.0,0.0,1.3925697,0.0,1.9895002,0.0,0.0,2.1920571,1.4714416,0.0,0.8469969,1.6076709,1.7170696,0.0,1.7116746,0.859274,0.0,0.569669,0.0,1.2145456,1.3912668,0.0,1.1942033,2.120395,0.0,1.7345817,0.020638462,0.0,1.699488,1.645153,1.7756858,0.26860577,1.071878,1.8257246,1.7915789,0.0,0
1.4072349,0.27953246,0.0,0.0,0.0,1.2554888,0.0,1.5482278,1.3420084,1.0912524,0.87346154,0.0,0.90958744,0.59926575,0.0,0.0,0.9177517,0.5016975,0.0,0.0,1.2985035,0.0,0.6244548,0.93270683,0.0,0.010290632,0.0,1.409663,0.0,0.0,1.3144147,0.0,1.1078738,0.0,0.0,1.4783545,1.1783087,0.0,0.0,1.0986259,1.470696,0.0,1.2156767,1.0157627,0.0,1.1302602,0.0,1.0385845,0.59119093,0.0,1.2837349,0.9643122,0.0,0.8169523,1.3784194,0.0,0.9614097,1.3564022,1.5264411,0.030893922,0.0,1.1517388,1.1546416,0.0,0
0.0,0.0,2.8959672,1.4573846,0.0,0.0,2.2268996,0.0,0.0,0.0,0.0,2.5735114,0.0,0.0,2.646989,2.0561402,0.0,0.0,1.999699,2.5989025,0.0,1.96591,0.0,0.0,2.5750506,2.2610133,3.177472,0.0,2.4043343,1.9239951,0.0,1.7316619,0.0,3.8606377,2.369567,0.0,0.0,2.2465925,0.0,0.0,0.0,2.4049892,0.0,0.0,2.6449034,0.0,2.4537811,0.0,0.0,1.9147725,0.0,0.0,0.0,0.0,0.0,2.172468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2964132,1
1.187549,1.1993763,0.0,0.0,0.0,1.590259,0.0,2.3041961,1.6746142,0.8176853,0.6148817,0.0,1.3743693,1.4209132,0.0,0.0,1.7465758,0.45566785,0.0,0.0,1.8932056,0.0,1.0305282,2.18375,0.0,0.0,0.0,1.5244114,0.0,0.0,1.7154945,0.0,1.5888188,0.0,0.0,1.7686684,1.3576617,0.0,0.0,1.2265412,2.6637986,0.0,1.6877671,1.034634,0.0,2.05354,0.0,1.4955477,1.323294,0.0,2.2558694,1.4495614,0.0,1.1344066,2.9752407,0.0,1.8828632,1.8296083,1.7759546,0.7189993,0.0,1.6506058,1.6938725,0.0,0
2.6795712,2.8235478,0.0,0.0,0.0,2.0959396,0.0,4.712055,3.7292404,1.9694304,1.6521755,0.0,4.470278,3.5085819,0.0,0.0,2.1881244,1.0986278,0.0,0.0,3.2436512,0.0,2.5774398,2.776762,0.0,0.0,0.0,0.4862717,0.0,0.0,1.9323047,0.0,3.9715123,0.0,0.0,2.9904,2.2786877,0.0,1.5417643,2.407397,3.9311826,0.0,2.3525002,0.6617171,0.0,1.2395219,0.0,2.51499,3.539479,0.0,2.7571025,4.497293,0.0,3.0420997,1.5867403,0.0,3.5796795,3.5150435,2.9615405,2.1637878,1.3439629,3.2620327,3.0508797,0.0,0
2.6439323,1.0541902,0.0,0.0,0.0,1.7127024,0.0,3.329169,2.8410606,1.9724977,1.9897075,0.0,3.27077,2.1908042,0.0,0.0,1.4399359,2.0606394,0.0,0.0,2.8636973,0.0,1.4407256,1.347293,0.0,0.0,0.0,0.46966493,0.0,0.0,1.5414196,0.0,2.9757137,0.0,0.0,2.9431882,2.5488567,0.0,1.2952703,2.1464114,2.3461614,0.0,2.302395,0.91603065,0.0,0.89927036,0.0,1.8561339,2.6138096,0.0,1.8109914,3.065158,0.0,2.4329233,0.44230527,0.0,2.3319998,2.5945008,2.768507,0.38111883,1.5669557,2.9003394,2.4888918,0.0,0
0.97929823,0.0,0.0,0.07792002,0.0,0.6560824,0.0,0.8956065,0.40788105,0.74618053,0.67553943,0.20157813,0.5853914,0.4329729,0.0,0.13963954,0.46415606,0.69040173,0.0,0.0,0.9721699,0.0,0.26552314,0.0,0.20882344,0.01492239,0.0015841778,0.41536334,0.028495437,0.0,0.6848707,0.0036847834,0.6149093,0.0,0.07482733,0.9698745,0.73318535,0.14137208,0.0,0.71829313,0.5167257,0.060537465,0.7120311,0.74962175,0.0,0.20460013,0.0,0.5849022,0.42702225,0.0,0.03732031,0.4379227,0.0,0.47074252,0.014222858,0.0,0.65055144,0.5520385,0.83606094,0.0,0.11805122,0.7269206,0.64053774,0.0,0
0.0,0.0,2.3791313,1.4200221,0.0,0.031961866,1.957057,0.0,0.0,0.0,0.0,2.0097432,0.097176224,0.42623496,2.1406932,0.9210941,0.0,0.0,2.118959,1.6997896,0.0,2.4392982,0.0,0.2197563,2.3065932,1.9544064,2.084044,0.0,1.8524693,1.3820325,0.0,1.8237538,0.0,2.9409432,2.4689674,0.0,0.0,1.5019257,0.0,0.0,0.0,2.7342374,0.0,0.0,2.4412658,0.0,1.8939948,0.0,0.3925174,1.608908,0.15681869,0.072993755,0.2733948,0.0,0.0,2.0794158,0.0,0.048544507,0.0,0.0,0.0,0.050413854,0.0,1.3586285,1
1.0120808,0.0,0.15985127,0.0,0.0,0.49593318,0.05410116,0.9835174,0.3738875,1.1287909,0.6892348,0.49575305,0.7941294,0.45820516,0.19746074,0.47362205,0.6959377,0.70555174,0.0,0.12960567,0.77603364,0.0,0.7731935,0.01803889,0.6635299,0.0,0.34784037,0.59178835,0.0,0.31237078,0.95913607,0.13545655,0.663911,0.084323615,0.30223384,1.2845684,0.887731,0.37065983,0.0,0.8556006,0.58457303,0.4932715,0.7683985,1.3768109,0.0,0.0,0.15095632,0.29996276,0.61419255,0.0,0.0,0.40379745,0.0,0.44063956,0.0,0.0,0.5397693,0.9148332,0.5164932,0.0,0.23590992,0.6067338,0.63074225,0.0,0
1.3246906,1.2588351,0.0,0.0,0.0,1.0431415,0.0,2.362161,1.6657485,0.88145304,1.0316607,0.0,1.7301376,1.3098946,0.0,0.0,1.5099113,0.67239094,0.0,0.0,1.188323,0.0,0.9832305,1.5794227,0.0,0.0,0.0,1.1434528,0.0,0.0,1.9006425,0.13886602,1.6452591,0.0,0.0,2.7053733,1.5000945,0.0,0.30197218,1.4221891,1.9925482,0.0,1.353888,1.5042243,0.0,1.3270032,0.0,1.1866251,1.5257405,0.0,1.6910392,1.8544728,0.0,1.16362,1.6728793,0.0,1.4846419,2.087368,1.5323261,0.9142654,0.0,1.08331,1.3563595,0.0,0
1.3194636,1.9759161,0.0,0.0,0.0,1.6611788,0.0,2.7559664,2.0594847,1.3404454,0.9388916,0.0,1.8197986,1.7551926,0.0,0.0,2.1593769,0.1575751,0.0,0.0,1.9463047,0.0,1.699818,2.8290699,0.0,0.0,0.0,1.4602956,0.0,0.0,2.2453601,0.0,2.002728,0.0,0.0,2.249649,1.5700232,0.0,0.0,1.4158221,2.9164479,0.0,1.4206069,1.8544439,0.10789089,1.9385204,0.0,1.8042411,1.9264644,0.0,2.6105778,1.5238825,0.0,1.4309655,3.5319734,0.0,1.7993858,2.073979,1.8272297,1.1886469,0.0,1.7255148,1.9490483,0.0,0
2.1238005,1.5720913,0.0,0.0,0.0,1.4883653,0.0,2.869459,2.4406312,0.8923849,1.212757,0.0,1.6042243,1.6766975,0.0,0.0,1.909204,0.5584862,0.0,0.0,2.211056,0.0,1.2235557,3.178265,0.0,0.0,0.0,2.2063997,0.0,0.0,1.9146137,0.0,2.1414945,0.0,0.0,2.1477094,1.9537826,0.0,0.17744224,1.9078923,2.751982,0.0,1.8381999,1.5678159,0.039481778,2.210251,0.0,1.8949937,2.194662,0.0,2.7426875,1.8460431,0.0,1.1914446,3.6806264,0.0,1.9571571,2.381414,2.484471,0.53033745,0.0,1.9111768,2.0405462,0.0,0
2.1307578,0.4366033,0.0,0.0,0.0,1.8417834,0.0,2.6555192,1.9038709,0.86303085,1.4782478,0.0,1.9268451,1.3171916,0.0,0.0,1.7266982,1.5173159,0.0,0.0,2.0508416,0.0,0.51475525,1.2447352,0.0,0.0,0.0,1.9851073,0.0,0.0,2.0209515,0.017136255,2.0478122,0.0,0.0,2.8351917,1.9370409,0.0,0.0,1.6371819,2.3550498,0.0,2.1184766,1.7323369,0.0,2.265178,0.0,1.4803349,0.9793299,0.0,2.5441432,2.0779238,0.0,2.121829,2.2918923,0.0,1.9110224,2.4284854,2.3089855,0.13392875,0.121969275,1.9876393,1.8826408,0.0,0
0.0,0.0,3.3816812,1.6577085,0.0,0.0,3.2779481,0.0,0.0,0.0,0.0,2.8356872,0.0,0.05904121,3.2918594,1.2144517,0.0,0.0,2.6144753,2.1106038,0.0,2.5343764,0.0,0.0,1.9677385,2.3855493,2.989491,0.0,1.7431517,1.4580206,0.0,1.7655678,0.0,3.2499154,2.9151325,0.0,0.0,2.0096483,0.0,0.0,0.0,2.5683918,0.0,0.0,2.9730413,0.0,2.8400333,0.0,0.0,1.6583909,0.0,0.0,0.0,0.0,0.0,2.4199018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1591306,1
1.7810938,0.27685282,0.0,0.0,0.0,1.4586533,0.0,2.0003603,1.9959279,0.6316092,0.9712317,0.0,1.456387,1.080979,0.0,0.0,1.4592986,1.0141908,0.0,0.0,2.0273628,0.0,0.32046887,1.681156,0.0,0.0,0.0,1.8058769,0.0,0.0,1.146849,0.0,1.7753481,0.0,0.0,1.6811626,1.9614644,0.0,0.0,1.4851563,2.1488328,0.0,1.8890883,1.0992129,0.0,1.7751298,0.0,1.5240098,0.9828722,0.0,2.0894418,1.5778126,0.0,1.4546328,2.4011188,0.0,1.6103951,1.7927175,2.2363622,0.0,0.07109106,2.0032692,1.481705,0.0,0
1.4485178,1.161181,0.0,0.0,0.0,1.2823919,0.0,2.315065,1.6747539,0.896415,0.88968426,0.0,1.5631351,1.4623718,0.0,0.0,1.2744071,0.58752614,0.0,0.0,1.5656524,0.0,1.0372069,1.7200062,0.0,0.0,0.0,1.088189,0.0,0.0,1.5805646,0.0,1.773368,0.0,0.0,1.7426608,1.3877865,0.0,0.23839565,1.4925543,2.0140378,0.0,1.2918737,0.83382857,0.0,1.3969576,0.0,1.5901725,1.5398158,0.0,1.5485237,1.5951596,0.0,1.2419347,1.8280904,0.0,1.5136131,1.8283172,1.6008734,0.87381333,0.0,1.269086,1.5797467,0.0,0
0.0,0.0,3.6798706,2.074626,0.0,0.0,2.935086,0.0,0.0,0.0,0.0,3.4387126,0.0,0.0,3.5652661,2.251467,0.0,0.0,3.3148317,3.2511144,0.0,3.1068041,0.0,0.0,3.369688,3.3207333,3.956189,0.0,3.1524222,2.4886525,0.0,2.3266737,0.0,4.791164,2.9217832,0.0,0.0,2.679875,0.0,0.0,0.0,3.4171708,0.0,0.0,4.130604,0.0,2.603267,0.0,0.0,2.4417188,0.0,0.0,0.0,0.0,0.0,3.1377547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0189593,1
0.0,0.0,2.4724946,1.4458005,0.28172538,0.0,0.918923,0.0,0.0,0.0,0.0,3.077701,0.0,0.0,2.170601,2.33355,0.0,0.23541625,2.4908116,2.6274903,0.0,2.066919,0.0,0.019305324,3.238402,2.792822,3.1630967,0.0,2.7072084,2.0405746,0.0,2.5112295,0.0,4.3200784,2.6170626,0.0,0.0,2.467051,0.0,0.0,0.0,3.648571,0.0,0.0,2.8087075,0.0,1.9505483,0.0,0.0,2.1460536,0.0,0.0,0.0683912,0.0,0.0,2.4818656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5698369,1
2.2332597,0.22171874,0.0,0.0,0.0,1.7721728,0.0,2.7344253,1.7925559,1.4541235,1.7482771,0.0,1.6713035,1.181913,0.0,0.0,1.4210758,1.4866725,0.0,0.0,2.0607262,0.0,0.8710848,0.85046464,0.0,0.0,0.0,1.4908234,0.0,0.0,2.1108835,0.0,1.8666182,0.0,0.0,2.8467946,1.8573321,0.0,0.0,1.9995658,1.7711416,0.0,1.8750774,2.0763032,0.0,1.7239897,0.0,1.4817101,1.4525535,0.0,1.8269074,1.8957936,0.0,1.6715744,1.490698,0.0,1.460734,2.156738,1.8759621,0.0,0.0032057678,1.543367,2.102222,0.0,0
0.0,0.0,3.8970103,2.09396,0.0,0.0,3.0370185,0.0,0.0,0.0,0.0,3.628862,0.0,0.0,3.395851,2.4724228,0.0,0.0,3.0742676,3.6992097,0.0,3.3580477,0.0,0.0,3.9041784,3.5107598,4.1976714,0.0,3.2710109,2.89045,0.0,2.360796,0.0,5.4471602,3.3076587,0.0,0.0,2.788439,0.0,0.0,0.0,3.8045313,0.0,0.0,4.356613,0.0,3.0082572,0.0,0.0,2.7428381,0.0,0.0,0.18204486,0.0,0.0,3.4830852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8624434,1
0.11246016,0.0,0.42619437,0.30546528,0.0,0.0,0.13684681,0.5365491,0.025944829,0.24357998,0.029676735,1.2645198,0.28112257,0.06587577,0.8058746,0.63284475,0.058060676,0.44549444,0.9391692,0.76701385,0.27738902,0.6182796,0.21054028,0.0,1.1718137,0.9836714,1.0183058,0.033895142,0.82110745,0.59334624,0.24930605,0.76418614,0.014265785,1.246979,0.569055,0.49109346,0.0,0.88806987,0.0,0.20173217,0.36135635,1.0467429,0.13995923,0.05732049,0.7679052,0.0,0.22288263,0.05587487,0.16500428,0.4735884,0.0,0.27264684,0.0,0.21139121,0.0,0.7395392,0.051635876,0.040825237,0.12858607,0.0,0.17149016,0.24334568,0.0,0.577978,1
